"BACKSPACE_COUNT","CAC","CAR","CAT_R","CCC","CONDITION","CORRECTED_ERROR_RATE","CPS","ERROR_RATE","TEST_ID","INPUT_TIME","IS_LENGTH","KEYSTROKES_PER_CHARACTER","LEVENSHTEIN_DELETION","LEVENSHTEIN_INSERTION","LEVENSHTEIN_SUBSTITUTION","MINIMUM_STRING_DISTANCE","PHRASE_NUMBER","PT","PT_LENGTH","PARTICIPANT_ID","TOTAL_ERROR_RATE","TOTAL_PHRASES","TT","TT_LENGTH","T_CAT","VST","WPM","DATE"
2,2,5.88235294117647,10.9007352941176,0,"off",6.25,5.33088235294118,0,"IA8cMquW1AQMv2M3ztyu",5.44,34,1.13333333333333,0,0,0,0,1,"circumstances are unacceptable",30,"PGoFJfv5DkGCCwhe1tc9",6.25,12,"circumstances are unacceptable",30,0.593,146,63.9705882352941,2022-02-09 13:00:40
2,2,6.25,9.0664458704202,0,"enhanced",6.66666666666667,5.58890498861519,0,"hrji6RXr66HVdaP5N8SH",4.831,32,1.14285714285714,0,0,0,0,6,"my mother makes good cookies",28,"PGoFJfv5DkGCCwhe1tc9",6.66666666666667,12,"my mother makes good cookies",28,0.438,117,67.0668598633823,2022-02-09 12:58:51
1,1,2.77777777777778,11.6265690376569,0,"enhanced",2.85714285714286,1.72594142259414,0,"TU8mcroSf9FmqtWnlkKp",19.12,36,1.05882352941176,0,0,0,0,2,"taking the train is usually faster",34,"1N8UzywCgZLplZWpjmhN",2.85714285714286,12,"taking the train is usually faster",34,2.223,488,20.7112970711297,2022-02-09 12:49:02
1,1,3.2258064516129,7.86961583236321,0,"off",3.33333333333333,6.51920838183935,0,"IA8cMquW1AQMv2M3ztyu",4.295,31,1.06896551724138,0,0,0,0,5,"head shoulders knees and toes",29,"PGoFJfv5DkGCCwhe1tc9",3.33333333333333,12,"head shoulders knees and toes",29,0.338,87,78.2305005820722,2022-02-09 13:00:40
0,0,0,0,0,"off",0,6.74575482670388,0,"IA8cMquW1AQMv2M3ztyu",4.299,30,1,0,0,0,0,3,"bring the offenders to justice",30,"PGoFJfv5DkGCCwhe1tc9",0,12,"bring the offenders to justice",30,0,61,80.9490579204466,2022-02-09 13:00:40
0,0,0,0,0,"normal",0,5.11865984178688,0,"dR75TmTdkiAQJQqsviOR",6.447,34,1,0,0,0,0,11,"universally understood to be wrong",34,"1N8UzywCgZLplZWpjmhN",0,12,"universally understood to be wrong",34,0,285,61.4239181014425,2022-02-09 12:46:24
3,3,7.31707317073171,15.233736515201,0,"normal",7.89473684210526,5.5573716900948,2.85714285714286,"tdoKlURaupsnCK6tl7FB",6.118,41,1.17142857142857,1,0,0,2.85714285714286,4,"labour unions know how to organize",34,"PGoFJfv5DkGCCwhe1tc9",10.5263157894737,12,"labourt unions know how to organize",35,0.932,115,66.6884602811376,2022-02-09 13:02:00
1,1,2.7027027027027,3.68255780759349,0,"normal",2.85714285714286,4.71024835854981,2.94117647058824,"tdoKlURaupsnCK6tl7FB",7.006,37,1.08823529411765,1,0,0,2.94117647058824,9,"my car always breaks in the winter",34,"PGoFJfv5DkGCCwhe1tc9",5.71428571428571,12,"my  car always breaks in the winter",35,0.258,94,56.5229803025978,2022-02-09 13:02:00
7,7,18.9189189189189,15.2537526804861,0,"normal",23.3333333333333,3.14510364546104,0,"tdoKlURaupsnCK6tl7FB",6.995,37,1.60869565217391,0,0,0,0,1,"drugs should be avoided",23,"PGoFJfv5DkGCCwhe1tc9",23.3333333333333,12,"drugs should be avoided",23,1.067,585,37.7412437455325,2022-02-09 13:02:00
3,3,7.69230769230769,15.3438185808339,0,"normal",8.33333333333333,5.85223116313094,0,"tdoKlURaupsnCK6tl7FB",5.468,39,1.18181818181818,0,0,0,0,8,"do you get nervous when you speak",33,"PGoFJfv5DkGCCwhe1tc9",8.33333333333333,12,"do you get nervous when you speak",33,0.839,193,70.2267739575713,2022-02-09 13:02:00
2,2,6.06060606060606,10.3377918839265,0,"normal",6.45161290322581,6.34776694627069,3.44827586206897,"tdoKlURaupsnCK6tl7FB",4.411,33,1.13793103448276,1,0,0,3.44827586206897,6,"we must redouble our efforts",28,"PGoFJfv5DkGCCwhe1tc9",9.67741935483871,12,"we must redoubled our efforts",29,0.456,86,76.1732033552482,2022-02-09 13:02:00
5,5,10.2040816326531,14.8203369613836,0,"normal",11.3636363636364,5.6657223796034,2.56410256410256,"tdoKlURaupsnCK6tl7FB",6.707,49,1.25641025641026,1,0,0,2.56410256410256,2,"insurance is important for bad drivers",38,"PGoFJfv5DkGCCwhe1tc9",13.6363636363636,12,"insurance is important for bad drive3rs",39,0.994,124,67.9886685552408,2022-02-09 13:02:00
1,1,4.76190476190476,7.81657113079729,0,"off",5,4.68994267847837,0,"IA8cMquW1AQMv2M3ztyu",3.838,21,1.10526315789474,0,0,0,0,11,"take a coffee break",19,"PGoFJfv5DkGCCwhe1tc9",5,12,"take a coffee break",19,0.3,864,56.2793121417405,2022-02-09 13:00:40
0,0,0,0,0,"off",0,4.63231036479444,4,"aAcBgL5ww7Gijs1ElJBh",5.181,25,1,0,1,0,3.84615384615385,11,"superman never wore a mask",26,"G5GbEAE7kabhS3jAzlXa",3.84615384615385,12,"superman nver wore a mask",25,0,476,55.5877243775333,2022-02-09 13:09:12
0,0,0,0,0,"off",0,4.86749594375338,0,"aAcBgL5ww7Gijs1ElJBh",3.698,19,1,0,0,0,0,9,"the power of denial",19,"G5GbEAE7kabhS3jAzlXa",0,12,"the power of denial",19,0,292,58.4099513250406,2022-02-09 13:09:12
1,1,4.16666666666667,7.3134328358209,0,"off",4.34782608695652,3.48258706467662,0,"aAcBgL5ww7Gijs1ElJBh",6.03,24,1.09090909090909,0,0,0,0,2,"it is very windy today",22,"G5GbEAE7kabhS3jAzlXa",4.34782608695652,12,"it is very windy today",22,0.441,108,41.7910447761194,2022-02-09 13:09:12
0,0,0,0,0,"off",0,7.25907384230288,0,"IA8cMquW1AQMv2M3ztyu",3.995,30,1,0,0,0,0,9,"a subject one can really enjoy",30,"PGoFJfv5DkGCCwhe1tc9",0,12,"a subject one can really enjoy",30,0,132,87.1088861076345,2022-02-09 13:00:40
0,0,0,0,0,"normal",0,1.93654952440622,2.85714285714286,"JmfOpq7jDxAWoJpbEqf1",17.557,36,1.02857142857143,1,0,0,2.85714285714286,1,"taking the train is usually faster",34,"G5GbEAE7kabhS3jAzlXa",2.85714285714286,12,"taking the train is usuallly faster",35,0,203,23.2385942928746,2022-02-09 13:11:09
0,0,0,0,0,"off",0,3.74044560091072,0,"aAcBgL5ww7Gijs1ElJBh",6.149,24,1,0,0,0,0,10,"we went grocery shopping",24,"G5GbEAE7kabhS3jAzlXa",0,12,"we went grocery shopping",24,0,299,44.8853472109286,2022-02-09 13:09:12
3,3,7.31707317073171,15.5765539642699,0,"off",7.89473684210526,5.01993208327182,0,"IA8cMquW1AQMv2M3ztyu",6.773,41,1.17142857142857,0,0,0,0,10,"everybody looses in custody battles",35,"PGoFJfv5DkGCCwhe1tc9",7.89473684210526,12,"everybody looses in custody battles",35,1.055,89,60.2391849992618,2022-02-09 13:00:40
0,0,0,0,0,"off",0,4.15052573325955,0,"aAcBgL5ww7Gijs1ElJBh",7.228,31,1,0,0,0,0,6,"the registration period is over",31,"G5GbEAE7kabhS3jAzlXa",0,12,"the registration period is over",31,0,306,49.8063087991146,2022-02-09 13:09:12
0,0,0,0,0,"off",0,3.77185964110184,0,"aAcBgL5ww7Gijs1ElJBh",8.749,34,1,0,0,0,0,8,"beautiful paintings in the gallery",34,"G5GbEAE7kabhS3jAzlXa",0,12,"beautiful paintings in the gallery",34,0,351,45.2623156932221,2022-02-09 13:09:12
0,0,0,0,0,"off",0,3.24216476847618,2.5,"aAcBgL5ww7Gijs1ElJBh",12.029,40,1,0,0,1,2.5,5,"a good stimulus deserves a good response",40,"G5GbEAE7kabhS3jAzlXa",2.5,12,"a good stimulus deserver a good response",40,0,354,38.9059772217142,2022-02-09 13:09:12
6,6,13.0434782608696,20.1925882696236,0,"normal",15,4.81470674058944,0,"tdoKlURaupsnCK6tl7FB",6.854,46,1.35294117647059,0,0,0,0,7,"universally understood to be wrong",34,"PGoFJfv5DkGCCwhe1tc9",15,12,"universally understood to be wrong",34,1.384,112,57.7764808870732,2022-02-09 13:02:00
0,0,0,0,0,"off",0,3.60252176523566,0,"aAcBgL5ww7Gijs1ElJBh",6.662,25,1,0,0,0,0,1,"for your information only",25,"G5GbEAE7kabhS3jAzlXa",0,12,"for your information only",25,0,597,43.230261182828,2022-02-09 13:09:12
0,0,0,0,0,"off",0,3.60576923076923,0,"aAcBgL5ww7Gijs1ElJBh",8.32,31,1,0,0,0,0,7,"arguing with the boss is futile",31,"G5GbEAE7kabhS3jAzlXa",0,12,"arguing with the boss is futile",31,0,474,43.2692307692308,2022-02-09 13:09:12
5,5,13.8888888888889,18.7445319335083,0,"normal",16.1290322580645,5.46806649168854,0,"tdoKlURaupsnCK6tl7FB",4.572,36,1.38461538461538,0,0,0,0,10,"the back yard of our house",26,"PGoFJfv5DkGCCwhe1tc9",16.1290322580645,12,"the back yard of our house",26,0.857,80,65.6167979002625,2022-02-09 13:02:00
1,1,3.2258064516129,4.93174812857772,0,"off",3.33333333333333,4.1097901071481,0,"aAcBgL5ww7Gijs1ElJBh",6.813,31,1.06896551724138,0,0,0,0,3,"sing the gospel and the blues",29,"G5GbEAE7kabhS3jAzlXa",3.33333333333333,12,"sing the gospel and the blues",29,0.336,146,49.3174812857772,2022-02-09 13:09:12
0,0,0,0,0,"off",0,5.19062108466082,0,"aAcBgL5ww7Gijs1ElJBh",5.587,30,1,0,0,0,0,4,"prayer in schools offends some",30,"G5GbEAE7kabhS3jAzlXa",0,12,"prayer in schools offends some",30,0,232,62.2874530159298,2022-02-09 13:09:12
1,1,2.32558139534884,5.22602936942125,0,"normal",2.38095238095238,5.75871004894904,0,"tdoKlURaupsnCK6tl7FB",6.946,43,1.04878048780488,0,0,0,0,5,"nothing finer than discovering a treasure",41,"PGoFJfv5DkGCCwhe1tc9",2.38095238095238,12,"nothing finer than discovering a treasure",41,0.363,87,69.1045205873884,2022-02-09 13:02:00
2,2,6.66666666666667,6.66364460562103,0,"normal",7.14285714285714,5.6663644605621,0,"tdoKlURaupsnCK6tl7FB",4.412,30,1.15384615384615,0,0,0,0,3,"the trains are always late",26,"PGoFJfv5DkGCCwhe1tc9",7.14285714285714,12,"the trains are always late",26,0.294,91,67.9963735267452,2022-02-09 13:02:00
0,0,0,0,0,"normal",0,3.36662551902143,0,"JmfOpq7jDxAWoJpbEqf1",8.911,31,1,0,0,0,0,2,"arguing with the boss is futile",31,"G5GbEAE7kabhS3jAzlXa",0,12,"arguing with the boss is futile",31,0,227,40.3995062282572,2022-02-09 13:11:09
3,3,7.69230769230769,16.1370597243492,0,"normal",8.33333333333333,6.12557427258805,0,"tdoKlURaupsnCK6tl7FB",5.224,39,1.18181818181818,0,0,0,0,11,"this is a non profit organization",33,"PGoFJfv5DkGCCwhe1tc9",8.33333333333333,12,"this is a non profit organization",33,0.843,169,73.5068912710567,2022-02-09 13:02:00
4,4,11.7647058823529,30.4065661385761,0,"off",13.3333333333333,4.77190303493033,0,"IA8cMquW1AQMv2M3ztyu",5.239,34,1.30769230769231,0,0,0,0,8,"this is too much to handle",26,"PGoFJfv5DkGCCwhe1tc9",13.3333333333333,12,"this is too much to handle",26,1.593,104,57.262836419164,2022-02-09 13:00:40
0,0,0,0,0,"enhanced",0,2.27833681412569,0,"EWMq8e6CtIaTvhF6jXTs",10.534,25,1,0,0,0,0,4,"the stock exchange dipped",25,"G5GbEAE7kabhS3jAzlXa",0,12,"the stock exchange dipped",25,0,3517,27.3400417695083,2022-02-09 13:13:43
0,0,0,0,0,"normal",0,6.00686498855835,0,"JmfOpq7jDxAWoJpbEqf1",3.496,22,1,0,0,0,0,9,"the winner of the race",22,"G5GbEAE7kabhS3jAzlXa",0,12,"the winner of the race",22,0,158,72.0823798627002,2022-02-09 13:11:09
1,1,3.7037037037037,13.0878829907956,0,"normal",3.84615384615385,3.02610011347875,0,"JmfOpq7jDxAWoJpbEqf1",7.931,27,1.08,0,0,0,0,4,"this person is a disaster",25,"G5GbEAE7kabhS3jAzlXa",3.84615384615385,12,"this person is a disaster",25,1.038,1008,36.3132013617451,2022-02-09 13:11:09
0,0,0,0,0,"enhanced",0,2.57571720401457,0,"EWMq8e6CtIaTvhF6jXTs",11.259,30,1,0,0,0,0,2,"i can still feel your presence",30,"G5GbEAE7kabhS3jAzlXa",0,12,"i can still feel your presence",30,0,409,30.9086064481748,2022-02-09 13:13:43
0,0,0,0,0,"enhanced",0,1.33088033820018,0,"EWMq8e6CtIaTvhF6jXTs",25.547,35,1,0,0,0,0,1,"suburbs are sprawling up everywhere",35,"G5GbEAE7kabhS3jAzlXa",0,12,"suburbs are sprawling up everywhere",35,0,2535,15.9705640584022,2022-02-09 13:13:43
0,0,0,0,0,"normal",0,2.82273240496801,0,"JmfOpq7jDxAWoJpbEqf1",10.628,31,1,0,0,0,0,5,"i skimmed through your proposal",31,"G5GbEAE7kabhS3jAzlXa",0,12,"i skimmed through your proposal",31,0,292,33.8727888596161,2022-02-09 13:11:09
0,0,0,0,0,"enhanced",0,3.15664869130606,0,"EWMq8e6CtIaTvhF6jXTs",7.603,25,1,0,0,0,0,3,"the stock exchange dipped",25,"G5GbEAE7kabhS3jAzlXa",0,12,"the stock exchange dipped",25,0,226,37.8797842956728,2022-02-09 13:13:43
0,0,0,0,0,"normal",0,3.40995200808285,0,"JmfOpq7jDxAWoJpbEqf1",7.918,28,1,0,0,0,0,11,"healthy food is good for you",28,"G5GbEAE7kabhS3jAzlXa",0,12,"healthy food is good for you",28,0,435,40.9194240969942,2022-02-09 13:11:09
0,0,0,0,0,"normal",0,3.19134175107534,4.16666666666667,"JmfOpq7jDxAWoJpbEqf1",7.207,24,1,0,1,0,4,8,"the capital of our nation",25,"G5GbEAE7kabhS3jAzlXa",4,12,"th capital of our nation",24,0,821,38.2961010129041,2022-02-09 13:11:09
2,2,5.88235294117647,8.35500941788501,0,"enhanced",6.66666666666667,1.21087093012826,0,"EWMq8e6CtIaTvhF6jXTs",22.298,34,1.21428571428571,0,0,0,0,6,"consequences of a wrong turn",28,"G5GbEAE7kabhS3jAzlXa",6.66666666666667,12,"consequences of a wrong turn",28,1.863,669,14.5304511615392,2022-02-09 13:13:43
0,0,0,0,0,"normal",0,2.7431421446384,0,"JmfOpq7jDxAWoJpbEqf1",12.03,34,1,0,0,0,0,7,"my car always breaks in the winter",34,"G5GbEAE7kabhS3jAzlXa",0,12,"my car always breaks in the winter",34,0,984,32.9177057356608,2022-02-09 13:11:09
0,0,0,0,0,"normal",0,2.83353010625738,0,"JmfOpq7jDxAWoJpbEqf1",8.47,25,1,0,0,0,0,10,"she wears too much makeup",25,"G5GbEAE7kabhS3jAzlXa",0,12,"she wears too much makeup",25,0,348,34.0023612750885,2022-02-09 13:11:09
0,0,0,0,0,"normal",0,5.34067001132869,0,"2Lc3KoNUrxzeFswSJ5Rf",6.179,34,1,0,0,0,0,9,"tell a lie and your nose will grow",34,"lqKChKGGMFNaGvLCZhva",0,12,"tell a lie and your nose will grow",34,0,666,64.0880401359443,2022-02-09 13:19:01
4,4,14.2857142857143,21.0647662963739,0,"normal",16.6666666666667,3.9823936281702,0,"2Lc3KoNUrxzeFswSJ5Rf",4.771,28,1.4,0,0,0,0,6,"zero in on the facts",20,"lqKChKGGMFNaGvLCZhva",16.6666666666667,12,"zero in on the facts",20,1.005,463,47.7887235380423,2022-02-09 13:19:01
3,3,7.5,20.7555943039814,0,"normal",8.10810810810811,1.9180470793374,0,"JmfOpq7jDxAWoJpbEqf1",17.205,40,1.17647058823529,0,0,0,0,6,"a security force of eight thousand",34,"G5GbEAE7kabhS3jAzlXa",8.10810810810811,12,"a security force of eight thousand",34,3.571,131,23.0165649520488,2022-02-09 13:11:09
1,1,3.125,14.8300283286119,0,"enhanced",3.2258064516129,2.05382436260623,0,"EWMq8e6CtIaTvhF6jXTs",14.12,32,1.06666666666667,0,0,0,0,10,"destruction of the rain forest",30,"G5GbEAE7kabhS3jAzlXa",3.2258064516129,12,"destruction of the rain forest",30,2.094,293,24.6458923512748,2022-02-09 13:13:43
11,11,20,22.512069111544,0,"normal",26.1904761904762,2.54086558821038,0,"2Lc3KoNUrxzeFswSJ5Rf",11.807,55,1.7741935483871,0,0,0,0,7,"a glance in the right direction",31,"lqKChKGGMFNaGvLCZhva",26.1904761904762,12,"a glance in the right direction",31,2.658,1244,30.4903870585246,2022-02-09 13:19:01
0,0,0,0,0,"enhanced",0,2.73224043715847,0,"EWMq8e6CtIaTvhF6jXTs",7.32,21,1,0,0,0,0,7,"i like to play tennis",21,"G5GbEAE7kabhS3jAzlXa",0,12,"i like to play tennis",21,0,291,32.7868852459016,2022-02-09 13:13:43
1,1,2.85714285714286,4.1270846527338,0,"normal",3.03030303030303,3.27211315178383,3.125,"2Lc3KoNUrxzeFswSJ5Rf",9.474,35,1.09375,1,0,0,3.125,8,"only an idiot would lie in court",32,"lqKChKGGMFNaGvLCZhva",6.06060606060606,12,"only an idiot would  lie in court",33,0.391,498,39.265357821406,2022-02-09 13:19:01
0,0,0,0,0,"normal",0,2.17108119843682,0,"2Lc3KoNUrxzeFswSJ5Rf",16.121,36,1,0,0,0,0,1,"gun powder must be handled with care",36,"lqKChKGGMFNaGvLCZhva",0,12,"gun powder must be handled with care",36,0,1271,26.0529743812419,2022-02-09 13:19:01
1,1,2.77777777777778,5.45417680454177,0,"normal",2.85714285714286,3.34549878345499,0,"2Lc3KoNUrxzeFswSJ5Rf",9.864,36,1.05882352941176,0,0,0,0,4,"the cat has a pleasant temperament",34,"lqKChKGGMFNaGvLCZhva",2.85714285714286,12,"the cat has a pleasant temperament",34,0.538,1008,40.1459854014599,2022-02-09 13:19:01
0,0,0,0,0,"normal",0,3.2353221048625,0,"2Lc3KoNUrxzeFswSJ5Rf",10.509,35,1,0,0,0,0,2,"rectangular objects have four sides",35,"lqKChKGGMFNaGvLCZhva",0,12,"rectangular objects have four sides",35,0,3111,38.82386525835,2022-02-09 13:19:01
0,0,0,0,0,"enhanced",0,2.65957446808511,0,"EWMq8e6CtIaTvhF6jXTs",9.4,26,1,0,0,0,0,9,"if diplomacy does not work",26,"G5GbEAE7kabhS3jAzlXa",0,12,"if diplomacy does not work",26,0,971,31.9148936170213,2022-02-09 13:13:43
0,0,0,0,0,"enhanced",0,2.91757840991977,0,"EWMq8e6CtIaTvhF6jXTs",8.226,25,1,0,0,0,0,11,"on the way to the cottage",25,"G5GbEAE7kabhS3jAzlXa",0,12,"on the way to the cottage",25,0,169,35.0109409190372,2022-02-09 13:13:43
0,0,0,0,0,"enhanced",0,2.4062933826932,0,"EWMq8e6CtIaTvhF6jXTs",10.805,27,1,0,0,0,0,5,"do you prefer a window seat",27,"G5GbEAE7kabhS3jAzlXa",0,12,"do you prefer a window seat",27,0,1091,28.8755205923184,2022-02-09 13:13:43
0,0,0,0,0,"normal",0,6.54545454545455,0,"2Lc3KoNUrxzeFswSJ5Rf",2.75,19,1,0,0,0,0,5,"life is but a dream",19,"lqKChKGGMFNaGvLCZhva",0,12,"life is but a dream",19,0,402,78.5454545454545,2022-02-09 13:19:01
0,0,0,0,0,"enhanced",0,2.3522032303591,0,"EWMq8e6CtIaTvhF6jXTs",6.377,16,1,0,0,0,0,8,"i agree with you",16,"G5GbEAE7kabhS3jAzlXa",0,12,"i agree with you",16,0,551,28.2264387643092,2022-02-09 13:13:43
0,0,0,0,0,"normal",0,3.13541054281795,3.03030303030303,"JmfOpq7jDxAWoJpbEqf1",10.206,33,1,0,1,0,2.94117647058824,3,"beautiful paintings in the gallery",34,"G5GbEAE7kabhS3jAzlXa",2.94117647058824,12,"beatiful paintings in the gallery",33,0,888,37.6249265138154,2022-02-09 13:11:09
2,2,5.88235294117647,10.7750078230938,0,"normal",6.25,3.02492959215604,0,"2Lc3KoNUrxzeFswSJ5Rf",9.587,34,1.13333333333333,0,0,0,0,3,"he played a pimp in that movie",30,"lqKChKGGMFNaGvLCZhva",6.25,12,"he played a pimp in that movie",30,1.033,2315,36.2991551058725,2022-02-09 13:19:01
0,0,0,0,0,"normal",0,3.56379187455453,0,"2Lc3KoNUrxzeFswSJ5Rf",8.418,31,1,0,0,0,0,10,"the opposing team is over there",31,"lqKChKGGMFNaGvLCZhva",0,12,"the opposing team is over there",31,0,241,42.7655024946543,2022-02-09 13:19:01
2,2,5.26315789473684,6.21273321792652,0,"enhanced",5.55555555555556,3.17368724754761,0,"kPfx3iHjixBEOoUPcBC2",10.398,38,1.11764705882353,0,0,0,0,1,"would you like to come to my house",34,"lqKChKGGMFNaGvLCZhva",5.55555555555556,12,"would you like to come to my house",34,0.646,171,38.0842469705713,2022-02-09 13:23:40
0,0,0,0,0,"normal",0,4.19452090706515,0,"2Lc3KoNUrxzeFswSJ5Rf",7.629,33,1,0,0,0,0,11,"historic meeting without a result",33,"lqKChKGGMFNaGvLCZhva",0,12,"historic meeting without a result",33,0,384,50.3342508847818,2022-02-09 13:19:01
3,3,8.82352941176471,6.5766755611364,0,"normal",9.67741935483871,2.11897661277664,0,"zkMtU7HNNKjFJX8iWmBF",12.742,34,1.21428571428571,0,0,0,0,9,"nothing wrong with his style",28,"jQ2fEW8ELtGUcBqGY7YI",9.67741935483871,12,"nothing wrong with his style",28,0.838,573,25.4277193533197,2022-02-09 13:29:53
1,1,3.44827586206897,10.4407443682664,0,"enhanced",3.57142857142857,5.09304603330069,0,"kPfx3iHjixBEOoUPcBC2",5.105,29,1.07407407407407,0,0,0,0,5,"you are a wonderful example",27,"lqKChKGGMFNaGvLCZhva",3.57142857142857,12,"you are a wonderful example",27,0.533,177,61.1165523996082,2022-02-09 13:23:40
1,1,2.5,4.83185156551991,0,"off",2.56410256410256,4.76742687797964,0,"BLYfu1ZbALC5QFlNnRq8",7.761,40,1.05263157894737,0,0,0,0,2,"important news always seems to be late",38,"lqKChKGGMFNaGvLCZhva",2.56410256410256,12,"important news always seems to be late",38,0.375,141,57.2091225357557,2022-02-09 13:25:32
0,0,0,0,0,"enhanced",0,5.57580956465794,0,"kPfx3iHjixBEOoUPcBC2",4.663,27,1,0,0,0,0,8,"you are a wonderful example",27,"lqKChKGGMFNaGvLCZhva",0,12,"you are a wonderful example",27,0,366,66.9097147758953,2022-02-09 13:23:40
1,1,2.85714285714286,8.19730941704036,0,"enhanced",2.94117647058824,5.73991031390134,0,"kPfx3iHjixBEOoUPcBC2",5.575,35,1.06060606060606,0,0,0,0,7,"never too rich and never too thin",33,"lqKChKGGMFNaGvLCZhva",2.94117647058824,12,"never too rich and never too thin",33,0.457,250,68.8789237668161,2022-02-09 13:23:40
0,0,0,0,0,"enhanced",0,1.44578313253012,0,"gh55PskhUeCoEvryNZVO",10.375,16,1,0,0,0,0,1,"i agree with you",16,"jQ2fEW8ELtGUcBqGY7YI",0,12,"i agree with you",16,0,1030,17.3493975903614,2022-02-09 13:33:09
1,1,3.2258064516129,3.80720939651681,0,"normal",3.33333333333333,1.89010395571756,0,"zkMtU7HNNKjFJX8iWmBF",14.814,31,1.06896551724138,0,0,0,0,2,"the imagination of the nation",29,"jQ2fEW8ELtGUcBqGY7YI",3.33333333333333,12,"the imagination of the nation",29,0.564,600,22.6812474686108,2022-02-09 13:29:53
3,3,10,13.0074126367808,0,"off",11.1111111111111,4.05930109424638,0,"BLYfu1ZbALC5QFlNnRq8",5.666,30,1.25,0,0,0,0,1,"did you have a good time",24,"lqKChKGGMFNaGvLCZhva",11.1111111111111,12,"did you have a good time",24,0.737,146,48.7116131309566,2022-02-09 13:25:32
7,7,16.2790697674419,16.4174874229434,0,"normal",18.9189189189189,1.98398639552186,3.44827586206897,"zkMtU7HNNKjFJX8iWmBF",14.113,43,1.48275862068966,0,1,0,3.33333333333333,6,"give me one spoonful of coffee",30,"jQ2fEW8ELtGUcBqGY7YI",21.6216216216216,12,"give me one spoonful of coffe",29,2.317,215,23.8078367462623,2022-02-09 13:29:53
7,7,14,16.828101295367,0,"normal",17.9487179487179,1.80884583965457,9.375,"zkMtU7HNNKjFJX8iWmBF",17.138,50,1.5625,1,1,1,9.375,5,"good at addition and subtraction",32,"jQ2fEW8ELtGUcBqGY7YI",25.6410256410256,12,"good at addition and aubataction",32,2.884,449,21.7061500758548,2022-02-09 13:29:53
3,3,8.10810810810811,15.0177867512739,0,"off",8.82352941176471,2.88433804441881,0,"BLYfu1ZbALC5QFlNnRq8",10.401,37,1.19354838709677,0,0,0,0,8,"i skimmed through your proposal",31,"lqKChKGGMFNaGvLCZhva",8.82352941176471,12,"i skimmed through your proposal",31,1.562,217,34.6120565330257,2022-02-09 13:25:32
2,2,5.40540540540541,4.65841443825002,0,"enhanced",5.71428571428571,3.02371728243409,0,"kPfx3iHjixBEOoUPcBC2",10.583,37,1.12121212121212,0,0,0,0,11,"this is a non profit organization",33,"lqKChKGGMFNaGvLCZhva",5.71428571428571,12,"this is a non profit organization",33,0.493,870,36.2846073892091,2022-02-09 13:23:40
0,0,0,0,0,"off",0,3.43406593406593,0,"BLYfu1ZbALC5QFlNnRq8",8.736,31,1,0,0,0,0,5,"arguing with the boss is futile",31,"lqKChKGGMFNaGvLCZhva",0,12,"arguing with the boss is futile",31,0,822,41.2087912087912,2022-02-09 13:25:32
0,0,0,0,0,"off",0,5.13097488522819,0,"BLYfu1ZbALC5QFlNnRq8",3.703,20,1,0,0,0,0,3,"join us on the patio",20,"lqKChKGGMFNaGvLCZhva",0,12,"join us on the patio",20,0,561,61.5716986227383,2022-02-09 13:25:32
0,0,0,0,0,"normal",0,3.38676902235268,0,"zkMtU7HNNKjFJX8iWmBF",8.858,31,1,0,0,0,0,4,"an excellent way to communicate",31,"jQ2fEW8ELtGUcBqGY7YI",0,12,"an excellent way to communicate",31,0,545,40.6412282682321,2022-02-09 13:29:53
0,0,0,0,0,"off",0,5.11590727418066,0,"BLYfu1ZbALC5QFlNnRq8",6.255,33,1,0,0,0,0,9,"sharp cheese keeps the mind sharp",33,"lqKChKGGMFNaGvLCZhva",0,12,"sharp cheese keeps the mind sharp",33,0,236,61.3908872901679,2022-02-09 13:25:32
0,0,0,0,0,"off",0,5.86559410088822,0,"BLYfu1ZbALC5QFlNnRq8",5.967,36,1,0,0,0,0,4,"a much higher risk of getting cancer",36,"lqKChKGGMFNaGvLCZhva",0,12,"a much higher risk of getting cancer",36,0,113,70.3871292106586,2022-02-09 13:25:32
0,0,0,0,0,"normal",0,2.4792497574647,0,"zkMtU7HNNKjFJX8iWmBF",9.277,24,1,0,0,0,0,7,"that is very unfortunate",24,"jQ2fEW8ELtGUcBqGY7YI",0,12,"that is very unfortunate",24,0,758,29.7509970895764,2022-02-09 13:29:53
3,3,8.82352941176471,8.58067997841338,0,"normal",9.67741935483871,2.08156657158276,0,"zkMtU7HNNKjFJX8iWmBF",12.971,34,1.21428571428571,0,0,0,0,8,"you should visit to a doctor",28,"jQ2fEW8ELtGUcBqGY7YI",9.67741935483871,12,"you should visit to a doctor",28,1.113,1137,24.9787988589931,2022-02-09 13:29:53
0,0,0,0,0,"enhanced",0,5.8187863674148,0,"kPfx3iHjixBEOoUPcBC2",3.609,22,1,0,0,0,0,10,"the dreamers of dreams",22,"lqKChKGGMFNaGvLCZhva",0,12,"the dreamers of dreams",22,0,203,69.8254364089776,2022-02-09 13:23:40
3,3,6.97674418604651,10.3525881470368,0,"enhanced",7.5,3.85810738398885,0,"kPfx3iHjixBEOoUPcBC2",9.331,43,1.16216216216216,0,0,0,0,9,"the chamber makes important decisions",37,"lqKChKGGMFNaGvLCZhva",7.5,12,"the chamber makes important decisions",37,0.966,313,46.2972886078662,2022-02-09 13:23:40
